Iteration	logLikelihood	logPrior	sigma	e76	e81	aYFP	aCFP	KGR_76	KGS_76	KGR_81	KGS_81	KR6	KS6	KR12	KS12	nR	nS	aR33	aS175	dR	dYFP	dCFP	autoCFP	autoYFP	aL	aT	nL	nT	dL	dT	iA	iI	yb0_exrep	cb0_exrep
408	-186414.968604762	-1546.0343034887	41.4683710218893	0.020361387876654	0.00599336965366101	33999.5158628576	24541.5809562488	9.20697715827444	0.000234411693002578	0.0144201303575183	10.653023202366	0.000143808460994037	3.98782107227776E-06	1.01874152515583E-08	0.0247266091953372	0.786266116685152	0.977327176708586	9.72472260102092	2.88813077810831	9.98645365078766	0.147295753401882	0.455767706594598	268.567067409315	8.05656864485107	70.6230546577084	69.3864678840253	0.653732613785738	2.16997561706882	0.761097377147663	2.97839296433707	0.164111090298626	146.431380550616	101.61809796293	2021.66836367695
409	-186417.666326181	-1541.79946899855	41.538012408783	0.0202325822552718	0.00607517990484539	33999.5158628576	24541.5809562488	9.20697715827444	0.000205364641636179	0.0142892158387426	10.6222317601782	0.00014636605150212	3.54257016866142E-06	1.01550809303063E-08	0.0246275342860546	0.785373089981282	0.978392204788733	9.62773630238234	2.88144845228797	9.98645365078766	0.147295753401882	0.455767706594598	268.567067409315	8.27427782485163	70.0728645785426	69.3864678840253	0.653732613785738	2.16997561706882	0.762743493460726	3.00872238962335	0.162037774547861	146.907401807908	94.7093029351761	2009.41382080144
410	-186441.485121296	-1516.70074857607	41.538012408783	0.0205298919590519	0.00601441493935312	33947.3472035929	24721.6935448543	9.17223072217758	0.000111733034499274	0.0141960088841316	10.6238992300412	0.000145552249873117	4.22217008985387E-06	1.01272313365906E-08	0.0248526120192474	0.782765625531401	0.982150091372538	9.62773630238234	2.88144845228797	9.98645365078766	0.14620345009818	0.455767706594598	268.887716383367	8.12353578999541	70.0728645785426	69.4958266192389	0.649174465536025	2.16183738631919	0.766743042558527	3.00059297121641	0.162321256515159	146.979650827559	93.682789741174	1993.76557936897
411	-186436.274398888	-1524.71694367093	41.5728796321322	0.020341667389186	0.0060378796822331	33947.3472035929	24721.6935448543	9.17223072217758	0.000111733034499274	0.0141960088841316	10.6238992300412	0.000144827672223182	4.10921324732341E-06	1.00465458505988E-08	0.0248526120192474	0.782765625531401	0.981356851909246	9.62773630238234	2.88144845228797	9.98645365078766	0.145836263462629	0.460854054343448	268.339951517689	7.90332375730016	69.9253982815686	68.9150130927399	0.647005106440562	2.16540597757474	0.750680617530697	2.97403289979205	0.16246646941236	143.980115766214	88.6846264559813	1981.19657436819
412	-186442.492964705	-1517.28187887994	41.5728796321322	0.0204443601866602	0.00600028055296765	33947.3472035929	24853.7710577238	9.15106789438192	0.00015774937078072	0.0143791595427654	10.6043087945824	0.000148075165964226	4.40915507407197E-06	1.01079183917174E-08	0.0248641678664967	0.784287634985628	0.980777428790716	9.62773630238234	2.88144845228797	9.98645365078766	0.146172158802855	0.460854054343448	268.339951517689	7.82234307928762	69.7159199668552	68.714489233197	0.647153493566831	2.17385592586376	0.748483093850233	2.97403289979205	0.161729099800879	147.002983902634	90.9305355109038	1948.5701580998
413	-186430.879925653	-1529.042128988	41.6937557660577	0.0204072723573085	0.00613087229513787	34030.3821220824	24766.6623985503	9.07420715928113	0.000154837130590576	0.0144023925153846	10.6043087945824	0.000147451812971333	4.55045812031148E-06	1.01188288679449E-08	0.0249645767046841	0.784844547014213	0.982697607816449	9.62773630238234	2.88144845228797	9.98645365078766	0.146172158802855	0.460854054343448	267.785069375979	7.96789660682614	69.7756169357936	68.5870918758055	0.6489036638801	2.1665263652002	0.764406934496551	2.97403289979205	0.161911453582882	146.476375764735	89.1726698100593	1942.28346110954
414	-186434.087214071	-1523.89762747106	41.6937557660577	0.0204876719614695	0.00613087229513787	34037.1189803694	24766.6623985503	9.09023140343727	0.000114521397165103	0.0143915036763886	10.617944482715	0.000145893188399207	4.23315806011268E-06	1.04368203685543E-08	0.0251079477654884	0.784337096615127	0.983214916068909	9.6789789349657	2.88144845228797	9.98645365078766	0.146622701056537	0.46157033884805	268.530095140324	7.96789660682614	70.0815841100016	68.8449938672746	0.65224700089017	2.16301481441038	0.76662754639637	2.97403289979205	0.161424463639634	144.189093247985	93.9648563621058	1948.1552570117
415	-186436.039005885	-1522.33565456974	41.678882369357	0.0204809526770627	0.00622195131787702	34198.4703772038	24778.4783902264	9.24092572431428	0.000211249192615926	0.0145120700253643	10.5973950856587	0.000144960365310053	4.1541405597366E-06	1.03016672948858E-08	0.0250965960978107	0.784004273057959	0.983500212836071	9.65797565593835	2.88144845228797	9.99169402910445	0.146719030458417	0.46157033884805	268.530095140324	7.89176688726832	69.7063876037044	68.8449938672746	0.647967489085235	2.16406836943051	0.746340823559296	2.98138489623502	0.161620829312128	147.494600391236	91.0598994102284	1952.5176772275
416	-186441.899195179	-1521.07132382196	42.0382463914939	0.0205099281801596	0.00619034634221733	34198.4703772038	24778.4783902264	9.24092572431428	0.000211249192615926	0.0147265054037763	10.5973950856587	0.000143965238833395	3.97566766688904E-06	1.03326805999287E-08	0.0251253800469533	0.785142211002634	0.981428124592144	9.6615753400477	2.88144845228797	9.99169402910445	0.146719030458417	0.462457005866117	268.530095140324	7.7968374956235	69.8689304511297	68.8449938672746	0.648394153435216	2.16780597632809	0.769568186945747	2.96753962286983	0.162032850022209	144.018494413652	91.0598994102284	1952.5176772275
417	-186438.518175547	-1520.33792837461	41.2896324263641	0.0204237923754749	0.00616775417809036	34198.4703772038	24859.1042061491	9.15150127009167	0.000154699241912688	0.0146937482423083	10.5973950856587	0.000149370817679893	4.09780193055084E-06	1.06584421578024E-08	0.0247738366350308	0.785740537348961	0.97932166889539	9.64120129523434	2.88144845228797	9.99058966665336	0.146719030458417	0.462457005866117	268.535741634452	7.94421085644715	69.9529832996781	68.8449938672746	0.648394153435216	2.17058762839566	0.770729700927259	2.99633131297889	0.159240900964473	145.547969620993	94.5850384879599	1952.5176772275
418	-186436.387801381	-1523.72858523742	41.2977857093653	0.0203639330679245	0.00593362314238968	34174.0741270631	24811.6993111003	9.09258970142337	0.000187378605794812	0.01485978551898	10.55216708737	0.000148040118901038	4.23551161057575E-06	1.07809779242118E-08	0.0248709627580147	0.785817709906877	0.981251839036835	9.64120129523434	2.88144845228797	9.99058966665336	0.146719030458417	0.459872682820107	267.660838612773	7.82790862092603	70.349859666543	68.9396140982875	0.646075881700508	2.17418567046005	0.772961941801124	2.99633131297889	0.159240900964473	146.823255814727	103.503057836653	1982.24244441768
419	-186437.920898183	-1521.4157215617	41.4553083519936	0.0206091586139022	0.00601626428295129	34174.0741270631	24839.3193918241	9.07041656759124	0.000130974583693363	0.01485978551898	10.5796759957957	0.000146756955629907	4.61950075667317E-06	1.01912633591065E-08	0.0245563557088374	0.783897076878714	0.980541359383445	9.65617880731438	2.88144845228797	9.99058966665336	0.14649201274823	0.460932125509873	267.451550308676	7.92836552747776	70.4055219282874	68.7687833648976	0.644755698835637	2.19144586208395	0.78366824922674	3.02488380685346	0.158697252906161	146.823255814727	99.3603216321041	2011.0531115954
420	-186425.390654617	-1538.36719747384	41.2461040034614	0.0203268857459789	0.00600693530353324	34174.0741270631	24727.3506804224	9.07041656759124	0.000107519692969759	0.01485978551898	10.5796759957957	0.000146940928515818	4.51086050701047E-06	1.00440312301773E-08	0.0244764975064175	0.782591082441963	0.982819625576416	9.65156992748422	2.88626460756079	9.99058966665336	0.146535579163416	0.460932125509873	269.440511215254	8.03799983011435	70.9214931168111	68.8098090217929	0.640653195287677	2.19144586208395	0.78366824922674	3.02488380685346	0.158697252906161	146.417525802852	94.7041235094735	1984.02920039125
421	-186433.935316322	-1525.89986780054	41.6658296220547	0.0205744981290181	0.00601387457866433	34101.7910698815	24839.4983026989	9.01875832535324	0.000206078742129441	0.01485978551898	10.5796759957957	0.000144040663964739	4.62319736274702E-06	1.053464740304E-08	0.0243759315013561	0.781789014198201	0.973849053184374	9.65156992748422	2.88626460756079	9.99058966665336	0.146535579163416	0.459962222732507	269.342534821915	8.03814780417604	71.163257180056	68.8098090217929	0.64272339674707	2.17251916252243	0.782199143369962	2.9947568401868	0.158968958565602	145.231186751297	89.407699265642	1983.04621047323
422	-186411.37236109	-1549.55245967621	41.1978384312487	0.0199920429102164	0.006008919790397	34321.3397030733	24765.3606956801	9.13858985286408	0.000364129580108645	0.0149640934113437	10.5670830092047	0.000144701697524457	4.18527266672938E-06	1.05660924903867E-08	0.0243759315013561	0.781789014198201	0.971067072779615	9.65156992748422	2.88626460756079	9.98200767498729	0.146535579163416	0.460891894488178	269.342534821915	8.20059712162065	70.8680379418233	68.8982079662766	0.64272339674707	2.17251699005164	0.756740576186551	2.97457751539831	0.159713189091328	145.472906731401	89.8363497265015	1977.15225983034
423	-186408.416093279	-1551.33507293505	41.1978384312487	0.0199920429102164	0.006008919790397	34321.3397030733	24765.3606956801	9.01386038130166	0.000208442038449213	0.0148960029996125	10.5670830092047	0.000144701697524457	4.07706052368316E-06	1.03803757813635E-08	0.0242738167317168	0.781491015586089	0.973969909290182	9.65156992748422	2.88266127004547	9.98200767498729	0.146958190013144	0.459582353415184	267.121971740776	8.14088215555813	71.3788600514908	69.3296148429014	0.64272339674707	2.17135764617135	0.756894640246196	2.98988496198801	0.159713189091328	145.472906731401	89.8363497265015	1984.04438668017
424	-186432.962931276	-1530.35047711674	41.365898990573	0.0202146896363433	0.00619026109004256	34250.7881293385	24840.4338219819	8.94320088497881	0.000178869377237714	0.0148400003481045	10.5599842435654	0.00014517219601305	3.49726060263107E-06	1.02217621324549E-08	0.0249248895204724	0.78267925445077	0.97160747617807	9.64927989591631	2.88216678530705	9.98200767498729	0.147300000714636	0.458463700915188	269.678408594174	8.08249379976423	71.3788600514908	69.0373398412617	0.640603800491967	2.1643745640435	0.755823975343031	2.98988496198801	0.158921511199042	145.066435578415	87.3945921695749	1958.61844387173
425	-186426.982312825	-1532.97288624375	41.5824769667054	0.0201384035221037	0.00606217096978754	34304.1003504549	24840.4338219819	8.94320088497881	0.000136363272374084	0.0147739685781286	10.5599842435654	0.000148089899704005	3.3569670076294E-06	1.00076570313941E-08	0.0247236883221853	0.780571681949557	0.966433062996431	9.64927989591631	2.88216678530705	9.98200767498729	0.147300000714636	0.458463700915188	269.678408594174	8.20824670256329	71.2771996479008	69.0903615549728	0.64232832701918	2.1643745640435	0.767570364670419	2.98988496198801	0.159425087097637	145.066435578415	96.468593049377	1958.49241349983
426	-186422.908280816	-1538.39960619012	41.5824769667054	0.0201384035221037	0.00606217096978754	34241.7306449672	25028.4371948591	8.94320088497881	0.000102193631532345	0.0147409199043142	10.5616268864601	0.000148089899704005	4.35153491226604E-06	1.01638411884261E-08	0.0241220648857876	0.784721605578716	0.964448535201232	9.64927989591631	2.88216678530705	9.98051952088887	0.146563443027897	0.465590910909175	266.732237303307	8.31480866938246	71.3751073918816	68.973009046907	0.639357666223721	2.17999308092302	0.748319166378361	2.95790742372937	0.160498123393532	144.29603732538	99.2022651076909	1958.44768952317
427	-186440.028384175	-1518.66550583371	41.956141856652	0.0203822560570475	0.00615888316976171	34495.8543505216	25166.0968761273	8.89497167793975	0.000175926755247904	0.0148951712317149	10.6320164166119	0.000151074685055298	3.95669539081777E-06	1.04002991822077E-08	0.0242066715699303	0.783593581236844	0.970372223946722	9.54232794301612	2.88216678530705	9.98051952088887	0.148005121907647	0.463804775626639	268.603495640889	8.12463220292692	71.3751073918816	68.7472913821511	0.639551153730136	2.19480816101168	0.734919847186384	3.00067731078077	0.160744250659137	144.462984977119	98.1770291794614	1964.64717951789
428	-186427.754086957	-1533.21444965479	41.956141856652	0.0200236452016039	0.00611894132070923	34598.1742747968	25111.3479787936	8.78748525098316	0.000397899026927383	0.0148938324007788	10.5347738747965	0.000150030926814672	4.02178198920587E-06	1.06715422695312E-08	0.0244124366699466	0.780939822621097	0.970465885253622	9.54232794301612	2.88216678530705	9.98051952088887	0.147529017784902	0.463804775626639	267.692866105839	8.16817181885637	71.1942187602838	68.7472913821511	0.63782932241156	2.20554359635688	0.738042442428072	3.03470498575553	0.162318793020223	144.628626269554	88.5401083758284	1994.13235039498
429	-186428.272131051	-1534.88505235361	42.1533861618162	0.0201499068314572	0.00605888997570618	34578.8444141755	25152.0603709332	8.78748525098316	0.00034796908506427	0.0151941735820772	10.5766132068598	0.000150030926814672	4.13621821055088E-06	1.02733522778285E-08	0.0245863802984068	0.784204625682427	0.965755410377769	9.54232794301612	2.88216678530705	9.98051952088887	0.147810948702937	0.46504988555205	267.108607097063	8.11937591305319	71.1942187602838	68.7472913821511	0.638768538844155	2.20305969588337	0.725803140829046	3.03070954332191	0.164112195759275	143.660214166272	85.6299921669968	2000.84306776782
430	-186431.989681808	-1528.00917326186	42.1533861618162	0.020104831861801	0.00597250905595265	34403.7862017062	25073.3766435962	8.84493453788655	0.000437309425476451	0.0150390181379678	10.5766132068598	0.000148696316563313	3.88871347149618E-06	1.03193754367957E-08	0.0245306174869595	0.783467773275439	0.967871895749977	9.49283863983629	2.88106734209577	9.98051952088887	0.147197248186784	0.46504988555205	269.372680040113	8.17132033371253	70.883734199837	69.0873410068388	0.638729580874891	2.20292760248436	0.72933857478331	3.0420279184699	0.164020268813887	143.287170648416	92.9912531299304	1951.43211835408
431	-186438.907567148	-1517.01791041002	41.682594170364	0.0201805030454386	0.00599686867719142	34403.7862017062	25119.0685846501	8.95605027199707	0.000301196749489385	0.015165983561974	10.5931794873569	0.000148696316563313	4.08991960641281E-06	1.03027092916502E-08	0.0248385411093222	0.783218874098412	0.967871895749977	9.49283863983629	2.88106734209577	9.98628850443719	0.146361901452189	0.462751677615021	268.171419217469	8.27407246130074	70.6433143451273	68.7341656307716	0.638729580874891	2.19488381275791	0.730206177710119	3.02829558738618	0.163966745947781	141.933457481777	98.7459088429238	1943.59037548457
432	-186446.562665226	-1510.85274521043	41.8353310973257	0.0201860089481312	0.0060687663881965	34403.7862017062	25180.3280917638	8.95613520429432	0.000584926718899854	0.0152198914028909	10.5378071128789	0.000146354013173346	3.88277681074255E-06	1.01163863517872E-08	0.0250942503712025	0.782410970744276	0.96980350265716	9.52165000174682	2.88106734209577	9.98628850443719	0.146401713875288	0.465460871892325	268.136772366206	8.17212828178334	70.0951727559607	68.7341656307716	0.638729580874891	2.20160458748445	0.714601208155547	3.00961653657376	0.163651483836091	142.601608300252	98.7459088429238	1959.37555960311
433	-186470.835643549	-1488.71891092572	41.7999153782862	0.0206287203967755	0.00599640176020962	34403.7862017062	25238.0077878157	8.86470051319003	0.000668110072235959	0.015113321197413	10.5378071128789	0.000147773450211781	3.88856218800207E-06	1.01569328307506E-08	0.0251547106345853	0.781102832246011	0.970932996807571	9.52165000174682	2.88106734209577	9.98294833470992	0.146401713875288	0.465460871892325	268.443505715166	8.29240517041068	69.4896773345123	68.7341656307716	0.636337182365126	2.2092067072693	0.714601208155547	3.00961653657376	0.162014744651956	141.666721190495	96.7210772598237	1966.20435999198
434	-186455.307326591	-1502.93432353508	41.3421456446778	0.0205836473010393	0.00588953219934182	34403.7862017062	24992.76167352	8.85781180469488	0.000578099021457466	0.015113321197413	10.5741951353548	0.00014913370150404	3.72041662052135E-06	1.01702322729278E-08	0.0252552813138398	0.778861923295861	0.972084008601685	9.52165000174682	2.88106734209577	9.98294833470992	0.146310918386683	0.462943575721132	268.265130552775	8.24173895746804	68.8656667575375	68.1236468381757	0.636399349685441	2.20564387271726	0.716959362513332	3.00837880435659	0.162014744651956	141.666721190495	102.027583099276	1970.93092277488
435	-186454.581923502	-1503.30783926051	41.3421456446778	0.0205342932934069	0.00594573252525205	34350.6077307952	24992.76167352	8.85781180469488	0.000585579131335102	0.014831079975856	10.5484599016671	0.000146276383485139	3.68615945226075E-06	1.01856644914898E-08	0.0249949902548534	0.78039009327074	0.974829259072912	9.5783039558892	2.88106734209577	9.98294833470992	0.146619189885275	0.462823006824439	268.748094089662	8.29261950128877	67.8389204689025	68.1236468381757	0.640020614121906	2.20486531739785	0.716509046813673	3.01899361494014	0.16090278296795	141.423525136625	99.5244672016804	2016.0994288954
436	-186440.419868793	-1512.92472972731	41.6123346885242	0.0202668827982293	0.00606972462554269	34472.5860348378	24992.76167352	8.84701146160324	0.000729396598716397	0.01473100307116	10.5381284260173	0.000147637906377788	3.66355750353716E-06	1.00672031432065E-08	0.0249863774104697	0.78060411512503	0.972894554506486	9.55338853384015	2.87561191318966	9.98294833470992	0.146619189885275	0.462823006824439	268.748094089662	8.21001665164866	68.1323278701211	68.0662547332942	0.647893973335312	2.20392526261984	0.720882856407437	3.01899361494014	0.161381216807822	139.932387870531	92.7427160829384	1954.142324531
437	-186452.073125926	-1503.31342733386	41.493809894892	0.0205618516776055	0.0061078408779285	34418.2929152599	24992.76167352	8.66564398981011	0.00125796024282801	0.0144098256391473	10.5381284260173	0.000149215064304009	3.62733243786059E-06	1.00946413490951E-08	0.0249132845789077	0.780614723788174	0.976809088086138	9.58768800368286	2.87561191318966	9.98294833470992	0.14707682649017	0.462376122923866	267.953936217315	8.25324738939199	67.8681432927756	67.8241843748401	0.649208506273552	2.20607391163263	0.723277608363185	2.98692693784807	0.161825714169989	140.252098863344	94.6998166202833	1951.39109066105
438	-186465.219737275	-1492.93814021853	41.8635536783782	0.0205302626842176	0.0061078408779285	34426.2887909971	25025.1139603109	8.81092326869208	0.00121197362155902	0.0144335851231313	10.4996766905488	0.000150202791315471	4.04167046904125E-06	1.0307034884947E-08	0.0249705394177141	0.782482617084194	0.976809088086138	9.58768800368286	2.86931795312865	9.98294833470992	0.145354096743043	0.464684532307673	268.279796160722	8.22579407755626	67.8681432927756	67.8241843748401	0.650079761497094	2.20444193313924	0.736318449693555	2.98355271538483	0.160052948081355	140.521699864499	94.6998166202833	1940.08009061597
439	-186478.807789635	-1485.31919431135	41.6031005554303	0.0207189987945211	0.00611715052316166	34426.2887909971	25154.7294861402	8.81799437972349	0.00121197362155902	0.0144335851231313	10.493546719734	0.000148062064348599	4.39649404377303E-06	1.00416825661401E-08	0.0249598322897797	0.78362117057416	0.976651981000458	9.58768800368286	2.86941078578531	9.97357466405544	0.145676519979467	0.464684532307673	268.279796160722	8.22579407755626	67.8274345888632	67.8241843748401	0.640600186840912	2.22829820070744	0.710207118435586	2.96329623523128	0.160052948081355	140.521699864499	94.6103571412315	1921.31774860593
440	-186479.773052359	-1485.35492595995	41.3241368439332	0.0205645422706895	0.00604317154189271	34624.6406043981	25154.7294861402	8.73708985179917	0.00138902232821348	0.0144668311234806	10.3945187189136	0.000148595256912804	4.49878732155216E-06	1.00237909859563E-08	0.0249598322897797	0.783240440523839	0.980502357239576	9.56746571372002	2.86941078578531	9.97357466405544	0.145682606431532	0.462530383643066	268.352966131934	8.03581192933028	67.8892846999674	68.2396655211677	0.64028053017162	2.22940596992272	0.713395995097219	2.96329623523128	0.160052948081355	140.521699864499	101.497645075473	1953.22799633594
441	-186463.02658666	-1497.69884638521	41.6060016996067	0.0205759290784931	0.00595893882054166	34733.4289101993	25126.7817886943	8.67331526824048	0.00121752053235327	0.0142930327093984	10.4220227226288	0.000147130458094845	4.49878732155216E-06	1.03278097657231E-08	0.025231215457253	0.781746986444029	0.986927373090924	9.64148513643919	2.87194937487876	9.97357466405544	0.147428438601242	0.462943328330829	268.352966131934	8.03581192933028	67.6492028690805	68.2396655211677	0.647101581760727	2.21933796839147	0.717725151416049	2.98107164363175	0.159302713092135	139.731760618022	99.1936779138272	1945.37531244015
442	-186451.300957066	-1511.18860755037	41.3867209784304	0.0202946291908857	0.00586287378393636	34737.610174451	25126.7817886943	8.67331526824048	0.00158157871970547	0.014682222891211	10.3903313351049	0.000149386779532977	4.44017280253386E-06	1.05885448178937E-08	0.0250908845807171	0.781746986444029	0.986927373090924	9.58947629376175	2.87927492951322	9.97357466405544	0.147428438601242	0.465089765414472	268.352966131934	8.0604206753758	67.6492028690805	68.2396655211677	0.644965384565459	2.21937546872441	0.727833866616338	3.02150680341574	0.16031319304643	138.685810150083	99.1936779138272	1943.63070510862
443	-186456.500548224	-1512.47289855943	41.6348005458839	0.0202786091145887	0.00581506411252703	34737.610174451	25126.7817886943	8.66972268231391	0.00217477385389788	0.0144629793951223	10.4685511600577	0.000151189096637575	4.18150304149477E-06	1.04855657288229E-08	0.0252287028678908	0.781328352771477	0.983791735236006	9.63115730822438	2.87927492951322	9.97357466405544	0.147448964707307	0.465089765414472	267.319690666899	8.0604206753758	67.6492028690805	68.1837789614418	0.643692747434271	2.22489758390919	0.720110270181987	2.98009098401375	0.160971244481949	135.970453407654	95.4508265386049	1943.30065380234
444	-186472.387585957	-1488.0602289914	41.6348005458839	0.0205296388977421	0.00570684855664479	34737.610174451	25126.7817886943	8.67444437927596	0.00138923329493676	0.0148642529857743	10.5439436930716	0.000150887144293569	4.02741679589048E-06	1.06785918794924E-08	0.0255556785005149	0.777762344167562	0.983791735236006	9.47666251962338	2.86436449050068	9.97357466405544	0.146583938349133	0.459937008415757	268.097555077393	8.08980074948892	67.5229996044217	68.196648495437	0.645449508820303	2.1981771197411	0.706399284517255	3.00485918306116	0.16140657251254	136.774975151073	95.5847190295141	1934.55703542942
445	-186444.79996243	-1512.68098374544	41.9343406478964	0.0203264292159269	0.00570684855664479	34737.610174451	24995.4401440033	8.65471905802044	0.00104731262880404	0.0150855383024841	10.5552588543464	0.000150887144293569	4.02741679589048E-06	1.04837621752913E-08	0.0252862850152461	0.777505590965838	0.98758712353983	9.46914909814389	2.86101449034146	9.97357466405544	0.147647256760216	0.459937008415757	268.164509750223	8.12060577595298	67.2588272414489	68.1393236613284	0.645930710871592	2.18180769307557	0.711414319332841	2.97148375143614	0.160458017559536	136.027835530126	93.4866850612391	1981.62291856165
446	-186442.926726866	-1513.30193302703	41.7181418239812	0.0203056855707349	0.00587277450838286	34764.1918989254	25043.2075822157	8.72853504383936	0.00114166697403836	0.0150224024498397	10.5552588543464	0.000150464797102776	4.28966339757265E-06	1.08423118882767E-08	0.0253604689302638	0.778171455134877	0.983928517366784	9.45587872584702	2.86297040602938	9.99390874406632	0.147694252094403	0.459937008415757	269.243112638505	8.1101159823934	67.2588272414489	68.1393236613284	0.645226440142942	2.18329849006239	0.698316884930949	2.95629637450182	0.159619904845145	136.644639181321	96.2450224603012	1975.77486478025
447	-186427.534890564	-1535.48707373116	41.2590458491242	0.0203056855707349	0.00587277450838286	34816.5320192422	24818.9563437739	8.68050057532363	0.0012549256358401	0.0154315370852385	10.5476421229639	0.000153038752430998	4.04126760419048E-06	1.09072175361189E-08	0.0255872584306271	0.779663536647606	0.986715923578448	9.63400051249707	2.87603344666335	9.99390874406632	0.148044348956722	0.459109586350849	267.600124860352	8.35643492065608	67.3401718043464	68.2728174149027	0.645226440142942	2.18503856918882	0.706071683732886	2.94415426356002	0.160509531806892	136.644639181321	96.8778949049608	1981.67826918807
448	-186423.278128557	-1534.69828283107	41.6478830180045	0.0203171021051923	0.00587277450838286	34816.5320192422	24818.9563437739	8.68050057532363	0.000877091374074482	0.0150950353958179	10.5404088444295	0.000152253322651388	3.83974411162994E-06	1.04864084712004E-08	0.0250789289767235	0.782732215232275	0.978103767737496	9.69565215538197	2.87603344666335	9.99390874406632	0.148044348956722	0.461687523584615	268.058316219795	8.36977163684019	68.2922091568041	68.8020639638144	0.644288909066083	2.18503856918882	0.706071683732886	2.95513287699855	0.160561818842115	137.629070104179	95.4164509903489	1971.41563089003
449	-186435.592300427	-1525.50678158119	41.6478830180045	0.0204103434019354	0.00586907272546146	35038.1170410585	24818.9563437739	8.68050057532363	0.000895414688951821	0.0151209747093111	10.4752271582052	0.000149294400558918	3.92731919042733E-06	1.05310151279359E-08	0.0250789289767235	0.783612199025102	0.977580072937767	9.64298722951417	2.87603344666335	9.99390874406632	0.148044348956722	0.457165819641537	268.54277543562	8.3380927770913	68.0410221016359	68.074016189418	0.636198434775849	2.18245983896015	0.70238196055692	2.9631670519169	0.158214129427262	138.149985521943	91.7068476163446	1976.61738403763
450	-186434.014610504	-1526.00380162485	41.4003307384515	0.0203570727834167	0.00590214665882454	35038.1170410585	24818.9563437739	8.86959186388903	0.0011262225425316	0.0153358906797583	10.4752271582052	0.000147340154844926	3.87881774934476E-06	1.03213922197602E-08	0.0254058501059031	0.78134803443708	0.9806247368322	9.59781661773082	2.87603344666335	9.99390874406632	0.148044348956722	0.457165819641537	268.54277543562	8.40291373925031	68.0410221016359	68.074016189418	0.636198434775849	2.18027880662892	0.68827985099334	2.93438114353753	0.158214129427262	138.48451105612	97.910818646531	1994.6944261998
451	-186439.587143532	-1520.00336332949	41.4968082031462	0.0201632140065301	0.00590214665882454	35038.1170410585	25033.514893356	8.86189797146403	0.0011262225425316	0.0153358906797583	10.4752271582052	0.000147340154844926	4.1015282586465E-06	1.0048022321043E-08	0.0254167173686239	0.781013946048879	0.984087232811019	9.59781661773082	2.87603344666335	9.99390874406632	0.147270939271767	0.462821400852782	268.37285661329	8.49312640388831	68.9254492116706	68.3245891571478	0.636198434775849	2.18606359364429	0.699920558317883	2.91912776727893	0.159127566120965	138.047921698863	99.0742480271784	2012.5793224129
452	-186454.919646062	-1509.70862227166	41.2141576731911	0.020173306035609	0.00582307022703668	35014.9525164098	25247.8768442708	8.74834033872008	0.000698277998103677	0.0154094643597487	10.4752271582052	0.00014618798394744	4.28265053889333E-06	1.04847885770646E-08	0.0252561665377441	0.780134520338562	0.979811377135361	9.59781661773082	2.87567125339146	9.99390874406632	0.147270939271767	0.462821400852782	268.671317384412	8.47623011308063	68.9254492116706	68.1439229833756	0.639787740431992	2.18717495442671	0.690202904894555	2.941804525636	0.15973524221312	138.872538422134	94.8270885332783	2020.26947494513
453	-186450.359053616	-1516.93312162077	40.9848264171617	0.020173306035609	0.00582354815300067	35014.9525164098	25069.3608585619	8.66337674912263	0.000593868301749357	0.0151024478592184	10.4752271582052	0.00014618798394744	4.50947614597831E-06	1.00175179880334E-08	0.0248548066789734	0.779300809542585	0.979350213504111	9.59381524999698	2.87076964241136	9.99390874406632	0.146695182677556	0.457862162571004	267.86230367577	8.30480695148197	69.4516357343159	69.0300110057953	0.632293760411585	2.18172342128964	0.679040240448914	2.94793595927599	0.158610818857198	136.012358546622	92.9611739011771	2025.16212898913
454	-186414.807268892	-1544.12721557268	41.3269138508846	0.0196067415618799	0.00571353598942799	35043.1182309581	25069.3608585619	8.64812876418457	0.000474708142501162	0.0151024478592184	10.4752271582052	0.00014618798394744	4.61633881130564E-06	1.00947720933502E-08	0.0247354675644481	0.778263684990043	0.976006384397033	9.54090983063374	2.87075995441201	9.98604445375361	0.146770456984906	0.457862162571004	267.86230367577	8.35950720993009	68.9895567494344	68.753924269226	0.631339447328902	2.17768945709766	0.682178879484539	3.01379430747342	0.158192965095197	136.154937935895	92.9736613213097	2007.35163741871
455	-186429.158361855	-1530.23821960985	41.3993561308339	0.0198149399434917	0.00560066116611461	35043.1182309581	25010.2602552428	8.63981182663966	0.000207261136736858	0.0146706013385746	10.3868306001207	0.00014893681669717	4.3517834924045E-06	1.02110757535268E-08	0.0248445137640892	0.777344740037659	0.969800258441846	9.52818695851361	2.87075995441201	9.98604445375361	0.146770456984906	0.457862162571004	267.86230367577	8.23927450283951	68.0058570912786	68.753924269226	0.632812980740852	2.17492571408238	0.682178879484539	3.01379430747342	0.158192965095197	137.422672315955	97.6549618064414	2022.36621301541
